question_id,split_name,image_count,answer_source
1310,multi_train,2,Multi-Image Spans
1311,multi_train,2,Non-Span
1312,multi_train,2,Multi-Image Spans
1313,multi_train,2,Multi-Image Spans
5101,multi_train,3,Non-Span
5103,multi_train,3,Multi-Image Spans
5104,multi_train,3,Multi-Image Spans
5105,multi_train,3,Multi-Image Spans
5090,multi_train,3,Non-Span
5091,multi_train,3,Multi-Image Spans
5092,multi_train,3,Non-Span
5093,multi_train,3,Multi-Image Spans
5094,multi_train,3,Cross-Image Synthesis
5095,multi_train,3,Non-Span
5096,multi_train,3,Multi-Image Spans
5098,multi_train,3,Multi-Image Spans
5099,multi_train,3,Multi-Image Spans
5100,multi_train,3,Multi-Image Spans
5713,multi_train,2,Multi-Image Spans
5715,multi_train,2,Cross-Image Synthesis
4839,multi_train,3,Multi-Image Spans
4840,multi_train,3,Multi-Image Spans
4841,multi_train,3,Non-Span
4842,multi_train,3,Multi-Image Spans
4843,multi_train,3,Multi-Image Spans
4306,multi_train,4,Multi-Image Spans
9394,multi_train,3,Multi-Image Spans
9395,multi_train,3,Non-Span
9396,multi_train,3,Cross-Image Synthesis
9397,multi_train,3,Non-Span
9398,multi_train,3,Cross-Image Synthesis
9399,multi_train,3,Cross-Image Synthesis
7332,multi_train,3,Non-Span
7333,multi_train,3,Multi-Image Spans
7334,multi_train,3,Multi-Image Spans
8394,multi_train,3,Non-Span
8395,multi_train,3,Multi-Image Spans
8396,multi_train,3,Cross-Image Synthesis
8397,multi_train,3,Cross-Image Synthesis
3597,multi_train,3,Non-Span
3589,multi_train,3,Non-Span
3590,multi_train,3,Non-Span
3591,multi_train,3,Multi-Image Spans
3592,multi_train,3,Cross-Image Synthesis
3593,multi_train,3,Non-Span
3586,multi_train,3,Non-Span
3587,multi_train,3,Multi-Image Spans
3588,multi_train,3,Cross-Image Synthesis
7690,multi_train,3,Multi-Image Spans
2006,multi_train,2,Multi-Image Spans
7490,multi_train,3,Multi-Image Spans
7492,multi_train,3,Non-Span
7493,multi_train,3,Multi-Image Spans
9155,multi_train,3,Multi-Image Spans
9157,multi_train,3,Cross-Image Synthesis
9158,multi_train,3,Multi-Image Spans
9159,multi_train,3,Multi-Image Spans
9161,multi_train,3,Cross-Image Synthesis
9151,multi_train,3,Cross-Image Synthesis
9152,multi_train,3,Multi-Image Spans
9153,multi_train,3,Multi-Image Spans
9154,multi_train,3,Non-Span
8127,multi_train,2,Multi-Image Spans
8128,multi_train,2,Non-Span
8129,multi_train,2,Multi-Image Spans
2098,multi_train,2,Cross-Image Synthesis
4706,multi_train,2,Non-Span
4707,multi_train,2,Multi-Image Spans
4708,multi_train,2,Cross-Image Synthesis
4709,multi_train,2,Cross-Image Synthesis
4710,multi_train,2,Non-Span
6682,multi_train,2,Multi-Image Spans
6683,multi_train,2,Multi-Image Spans
5888,multi_train,3,Non-Span
5889,multi_train,3,Non-Span
5890,multi_train,3,Cross-Image Synthesis
5891,multi_train,3,Multi-Image Spans
5892,multi_train,3,Non-Span
8490,multi_train,3,Multi-Image Spans
8492,multi_train,3,Multi-Image Spans
8494,multi_train,3,Multi-Image Spans
8495,multi_train,3,Multi-Image Spans
8498,multi_train,3,Multi-Image Spans
1705,multi_train,2,Multi-Image Spans
1706,multi_train,2,Non-Span
1707,multi_train,2,Multi-Image Spans
6160,multi_train,2,Multi-Image Spans
6161,multi_train,2,Cross-Image Synthesis
6163,multi_train,2,Multi-Image Spans
5364,multi_train,2,Multi-Image Spans
5365,multi_train,2,Multi-Image Spans
7745,multi_train,2,Multi-Image Spans
7746,multi_train,2,Multi-Image Spans
7747,multi_train,2,Non-Span
1382,multi_train,3,Multi-Image Spans
1383,multi_train,3,Non-Span
1384,multi_train,3,Non-Span
1385,multi_train,3,Cross-Image Synthesis
1386,multi_train,3,Multi-Image Spans
1387,multi_train,3,Cross-Image Synthesis
1364,multi_train,4,Multi-Image Spans
1366,multi_train,4,Multi-Image Spans
1367,multi_train,4,Multi-Image Spans
5956,multi_train,3,Cross-Image Synthesis
5958,multi_train,3,Multi-Image Spans
5959,multi_train,3,Multi-Image Spans
5960,multi_train,3,Cross-Image Synthesis
5962,multi_train,3,Non-Span
5964,multi_train,3,Cross-Image Synthesis
5952,multi_train,3,Multi-Image Spans
5954,multi_train,3,Non-Span
738,multi_train,3,Non-Span
739,multi_train,3,Multi-Image Spans
735,multi_train,3,Multi-Image Spans
736,multi_train,3,Non-Span
5449,multi_train,3,Multi-Image Spans
7902,multi_train,3,Multi-Image Spans
7903,multi_train,3,Multi-Image Spans
7904,multi_train,3,Multi-Image Spans
948,multi_train,3,Multi-Image Spans
949,multi_train,3,Multi-Image Spans
950,multi_train,3,Non-Span
951,multi_train,3,Cross-Image Synthesis
952,multi_train,3,Cross-Image Synthesis
9103,multi_train,3,Cross-Image Synthesis
9105,multi_train,3,Non-Span
9092,multi_train,3,Multi-Image Spans
9093,multi_train,3,Cross-Image Synthesis
9094,multi_train,3,Non-Span
9098,multi_train,3,Multi-Image Spans
9101,multi_train,3,Multi-Image Spans
9099,multi_train,3,Cross-Image Synthesis
8600,multi_train,3,Cross-Image Synthesis
8601,multi_train,3,Multi-Image Spans
8602,multi_train,3,Multi-Image Spans
8603,multi_train,3,Non-Span
2346,multi_train,4,Multi-Image Spans
2347,multi_train,4,Multi-Image Spans
2348,multi_train,4,Non-Span
2349,multi_train,4,Multi-Image Spans
2351,multi_train,4,Multi-Image Spans
2352,multi_train,4,Multi-Image Spans
2353,multi_train,4,Non-Span
2354,multi_train,4,Multi-Image Spans
489,multi_train,3,Multi-Image Spans
2333,multi_train,2,Multi-Image Spans
2334,multi_train,2,Multi-Image Spans
2335,multi_train,2,Non-Span
3480,multi_train,3,Cross-Image Synthesis
3487,multi_train,3,Multi-Image Spans
3489,multi_train,3,Multi-Image Spans
3490,multi_train,3,Multi-Image Spans
3491,multi_train,3,Cross-Image Synthesis
3484,multi_train,3,Multi-Image Spans
3485,multi_train,3,Non-Span
4155,multi_train,3,Cross-Image Synthesis
1229,multi_train,2,Non-Span
1231,multi_train,2,Multi-Image Spans
45,multi_train,4,Multi-Image Spans
46,multi_train,4,Cross-Image Synthesis
47,multi_train,4,Non-Span
48,multi_train,4,Cross-Image Synthesis
5471,multi_train,2,Cross-Image Synthesis
3736,multi_train,2,Cross-Image Synthesis
3737,multi_train,2,Multi-Image Spans
6609,multi_train,2,Non-Span
6611,multi_train,2,Multi-Image Spans
6612,multi_train,2,Multi-Image Spans
99,multi_train,3,Multi-Image Spans
101,multi_train,3,Multi-Image Spans
5933,multi_train,3,Non-Span
5934,multi_train,3,Cross-Image Synthesis
5935,multi_train,3,Cross-Image Synthesis
5936,multi_train,3,Multi-Image Spans
5937,multi_train,3,Non-Span
6072,multi_train,2,Multi-Image Spans
6073,multi_train,2,Multi-Image Spans
6074,multi_train,2,Non-Span
1671,multi_train,2,Multi-Image Spans
1673,multi_train,2,Multi-Image Spans
4308,multi_train,3,Non-Span
8333,multi_train,3,Cross-Image Synthesis
8334,multi_train,3,Multi-Image Spans
8335,multi_train,3,Non-Span
9413,multi_train,3,Multi-Image Spans
9414,multi_train,3,Non-Span
9415,multi_train,3,Multi-Image Spans
9416,multi_train,3,Cross-Image Synthesis
9417,multi_train,3,Cross-Image Synthesis
8827,multi_train,3,Multi-Image Spans
8829,multi_train,3,Multi-Image Spans
8830,multi_train,3,Non-Span
8822,multi_train,3,Non-Span
8823,multi_train,3,Non-Span
8824,multi_train,3,Multi-Image Spans
8825,multi_train,3,Cross-Image Synthesis
8165,multi_train,2,Multi-Image Spans
8167,multi_train,2,Non-Span
8168,multi_train,2,Multi-Image Spans
8169,multi_train,2,Cross-Image Synthesis
6947,multi_train,2,Non-Span
6948,multi_train,2,Non-Span
6949,multi_train,2,Non-Span
6950,multi_train,2,Multi-Image Spans
6951,multi_train,2,Multi-Image Spans
3334,multi_train,3,Multi-Image Spans
3336,multi_train,3,Non-Span
3330,multi_train,3,Multi-Image Spans
3331,multi_train,3,Multi-Image Spans
3337,multi_train,3,Multi-Image Spans
3338,multi_train,3,Multi-Image Spans
3339,multi_train,3,Multi-Image Spans
3340,multi_train,3,Multi-Image Spans
6844,multi_train,2,Multi-Image Spans
6845,multi_train,2,Cross-Image Synthesis
6846,multi_train,2,Multi-Image Spans
6847,multi_train,2,Non-Span
6848,multi_train,2,Multi-Image Spans
1165,multi_train,2,Non-Span
1166,multi_train,2,Multi-Image Spans
1167,multi_train,2,Multi-Image Spans
5629,multi_train,3,Multi-Image Spans
5630,multi_train,3,Multi-Image Spans
5631,multi_train,3,Non-Span
1823,multi_train,2,Non-Span
1824,multi_train,2,Multi-Image Spans
1826,multi_train,2,Multi-Image Spans
1827,multi_train,2,Multi-Image Spans
8170,multi_train,4,Non-Span
8171,multi_train,4,Cross-Image Synthesis
8173,multi_train,4,Multi-Image Spans
8174,multi_train,4,Non-Span
5583,multi_train,3,Cross-Image Synthesis
5584,multi_train,3,Multi-Image Spans
5585,multi_train,3,Non-Span
2693,multi_train,3,Cross-Image Synthesis
2694,multi_train,3,Multi-Image Spans
2695,multi_train,3,Cross-Image Synthesis
2696,multi_train,3,Non-Span
2697,multi_train,3,Multi-Image Spans
2701,multi_train,3,Multi-Image Spans
2703,multi_train,3,Non-Span
7806,multi_train,3,Multi-Image Spans
7824,multi_train,3,Non-Span
7826,multi_train,3,Multi-Image Spans
254,multi_train,2,Multi-Image Spans
5159,multi_train,3,Non-Span
5161,multi_train,3,Multi-Image Spans
5164,multi_train,3,Multi-Image Spans
1647,multi_train,2,Multi-Image Spans
4798,multi_train,2,Multi-Image Spans
3230,multi_train,3,Cross-Image Synthesis
3232,multi_train,3,Multi-Image Spans
3233,multi_train,3,Cross-Image Synthesis
3222,multi_train,3,Multi-Image Spans
3224,multi_train,3,Multi-Image Spans
106,multi_train,2,Non-Span
9276,multi_train,3,Multi-Image Spans
9277,multi_train,3,Multi-Image Spans
9278,multi_train,3,Non-Span
9282,multi_train,3,Multi-Image Spans
9283,multi_train,3,Non-Span
9284,multi_train,3,Cross-Image Synthesis
9285,multi_train,3,Cross-Image Synthesis
9279,multi_train,3,Non-Span
9280,multi_train,3,Cross-Image Synthesis
9281,multi_train,3,Multi-Image Spans
6964,multi_train,2,Multi-Image Spans
6965,multi_train,2,Multi-Image Spans
6966,multi_train,2,Cross-Image Synthesis
8222,multi_train,2,Multi-Image Spans
8223,multi_train,2,Cross-Image Synthesis
8224,multi_train,2,Non-Span
8225,multi_train,2,Cross-Image Synthesis
8858,multi_test,3,Multi-Image Spans
8859,multi_test,3,Non-Span
8860,multi_test,3,Cross-Image Synthesis
8081,multi_test,3,Multi-Image Spans
6038,multi_test,3,Non-Span
6039,multi_test,3,Multi-Image Spans
7416,multi_test,2,Multi-Image Spans
1249,multi_test,4,Non-Span
1250,multi_test,4,Multi-Image Spans
1251,multi_test,4,Multi-Image Spans
1252,multi_test,4,Multi-Image Spans
7816,multi_test,4,Multi-Image Spans
7817,multi_test,4,Multi-Image Spans
7819,multi_test,4,Cross-Image Synthesis
8311,multi_test,3,Cross-Image Synthesis
8312,multi_test,3,Multi-Image Spans
8313,multi_test,3,Non-Span
8314,multi_test,3,Multi-Image Spans
1033,multi_test,3,Multi-Image Spans
1031,multi_test,3,Multi-Image Spans
6194,multi_test,2,Non-Span
6195,multi_test,2,Multi-Image Spans
2469,multi_test,3,Multi-Image Spans
2470,multi_test,3,Cross-Image Synthesis
2473,multi_test,3,Multi-Image Spans
2474,multi_test,3,Cross-Image Synthesis
2475,multi_test,3,Non-Span
5918,multi_test,3,Multi-Image Spans
5919,multi_test,3,Multi-Image Spans
5920,multi_test,3,Non-Span
5921,multi_test,3,Non-Span
5914,multi_test,3,Multi-Image Spans
5296,multi_test,2,Multi-Image Spans
5297,multi_test,2,Non-Span
6576,multi_test,3,Multi-Image Spans
6578,multi_test,3,Multi-Image Spans
4376,multi_test,2,Multi-Image Spans
4378,multi_test,2,Cross-Image Synthesis
4379,multi_test,2,Multi-Image Spans
4405,multi_test,3,Multi-Image Spans
4406,multi_test,3,Non-Span
4407,multi_test,3,Multi-Image Spans
4408,multi_test,3,Non-Span
631,multi_test,3,Multi-Image Spans
634,multi_test,3,Multi-Image Spans
626,multi_test,3,Multi-Image Spans
627,multi_test,3,Non-Span
629,multi_test,3,Multi-Image Spans
630,multi_test,3,Non-Span
628,multi_test,3,Non-Span
635,multi_test,3,Non-Span
636,multi_test,3,Multi-Image Spans
638,multi_test,3,Non-Span
6579,multi_test,2,Multi-Image Spans
6580,multi_test,2,Multi-Image Spans
9499,multi_test,3,Multi-Image Spans
9501,multi_test,3,Non-Span
9502,multi_test,3,Cross-Image Synthesis
9500,multi_test,3,Non-Span
9503,multi_test,3,Non-Span
7408,multi_test,3,Multi-Image Spans
1660,multi_test,2,Multi-Image Spans
1661,multi_test,2,Non-Span
1662,multi_test,2,Multi-Image Spans
6863,multi_test,2,Multi-Image Spans
1606,multi_test,2,Non-Span
1202,multi_test,2,Multi-Image Spans
1203,multi_test,2,Non-Span
1204,multi_test,2,Multi-Image Spans
1206,multi_test,2,Multi-Image Spans
1205,multi_test,2,Cross-Image Synthesis
383,multi_test,2,Cross-Image Synthesis
384,multi_test,2,Non-Span
385,multi_test,2,Cross-Image Synthesis
386,multi_test,2,Multi-Image Spans
8122,multi_test,2,Cross-Image Synthesis
1002,multi_test,3,Multi-Image Spans
1003,multi_test,3,Multi-Image Spans
1004,multi_test,3,Multi-Image Spans
1006,multi_test,3,Multi-Image Spans
5512,multi_test,2,Multi-Image Spans
5514,multi_test,2,Multi-Image Spans
5644,multi_test,2,Cross-Image Synthesis
1473,multi_test,2,Multi-Image Spans
1474,multi_test,2,Multi-Image Spans
8711,multi_test,3,Non-Span
8712,multi_test,3,Cross-Image Synthesis
8713,multi_test,3,Multi-Image Spans
8714,multi_test,3,Multi-Image Spans
8715,multi_test,3,Multi-Image Spans
8707,multi_test,3,Multi-Image Spans
8708,multi_test,3,Multi-Image Spans
8709,multi_test,3,Non-Span
8710,multi_test,3,Cross-Image Synthesis
8704,multi_test,3,Cross-Image Synthesis
8706,multi_test,3,Multi-Image Spans
4141,multi_test,2,Multi-Image Spans
4142,multi_test,2,Multi-Image Spans
4497,multi_test,2,Cross-Image Synthesis
4498,multi_test,2,Non-Span
4499,multi_test,2,Multi-Image Spans
6468,multi_test,2,Multi-Image Spans
6471,multi_test,2,Multi-Image Spans
6472,multi_test,2,Multi-Image Spans
6473,multi_test,2,Multi-Image Spans
4753,multi_test,2,Multi-Image Spans
4754,multi_test,2,Multi-Image Spans
4755,multi_test,2,Non-Span
6482,multi_test,3,Multi-Image Spans
6483,multi_test,3,Non-Span
8053,multi_test,2,Multi-Image Spans
8054,multi_test,2,Non-Span
8055,multi_test,2,Cross-Image Synthesis
8056,multi_test,2,Multi-Image Spans
8057,multi_test,2,Non-Span
2691,multi_test,3,Multi-Image Spans
6062,multi_test,3,Multi-Image Spans
6063,multi_test,3,Non-Span
6066,multi_test,3,Multi-Image Spans
9418,multi_test,3,Non-Span
9419,multi_test,3,Cross-Image Synthesis
9420,multi_test,3,Multi-Image Spans
8031,multi_test,2,Non-Span
8032,multi_test,2,Multi-Image Spans
8034,multi_test,2,Non-Span
2399,multi_test,2,Multi-Image Spans
9535,multi_test,3,Non-Span
9536,multi_test,3,Multi-Image Spans
9537,multi_test,3,Cross-Image Synthesis
2718,multi_test,3,Cross-Image Synthesis
2719,multi_test,3,Non-Span
2720,multi_test,3,Multi-Image Spans
2725,multi_test,3,Non-Span
2726,multi_test,3,Cross-Image Synthesis
2722,multi_test,3,Non-Span
2723,multi_test,3,Multi-Image Spans
2724,multi_test,3,Multi-Image Spans
1512,multi_test,3,Multi-Image Spans
1513,multi_test,3,Non-Span
1514,multi_test,3,Multi-Image Spans
1516,multi_test,3,Multi-Image Spans
5206,multi_test,3,Multi-Image Spans
5207,multi_test,3,Non-Span
5208,multi_test,3,Cross-Image Synthesis
6977,multi_test,3,Non-Span
4475,multi_test,2,Cross-Image Synthesis
4477,multi_test,2,Non-Span
5565,multi_test,2,Multi-Image Spans
5566,multi_test,2,Non-Span
5567,multi_test,2,Cross-Image Synthesis
7176,multi_test,3,Multi-Image Spans
7177,multi_test,3,Cross-Image Synthesis
7178,multi_test,3,Cross-Image Synthesis
7168,multi_test,3,Non-Span
7169,multi_test,3,Multi-Image Spans
7170,multi_test,3,Multi-Image Spans
7171,multi_test,3,Multi-Image Spans
7172,multi_test,3,Multi-Image Spans
7175,multi_test,3,Multi-Image Spans
2105,multi_test,4,Non-Span
2107,multi_test,4,Multi-Image Spans
3657,multi_test,2,Non-Span
3658,multi_test,2,Cross-Image Synthesis
7797,multi_test,2,Multi-Image Spans
6326,multi_test,4,Multi-Image Spans
6328,multi_test,4,Cross-Image Synthesis
2086,multi_test,3,Non-Span
2087,multi_test,3,Multi-Image Spans
2088,multi_test,3,Cross-Image Synthesis
677,multi_test,3,Multi-Image Spans
678,multi_test,3,Multi-Image Spans
679,multi_test,3,Cross-Image Synthesis
680,multi_test,3,Cross-Image Synthesis
681,multi_test,3,Non-Span
2770,multi_test,3,Multi-Image Spans
2772,multi_test,3,Non-Span
2773,multi_test,3,Cross-Image Synthesis
2779,multi_test,3,Non-Span
2780,multi_test,3,Multi-Image Spans
2781,multi_test,3,Cross-Image Synthesis
2774,multi_test,3,Non-Span
2775,multi_test,3,Multi-Image Spans
2776,multi_test,3,Multi-Image Spans
2777,multi_test,3,Non-Span
2778,multi_test,3,Cross-Image Synthesis
4517,multi_test,3,Multi-Image Spans
3662,multi_test,4,Cross-Image Synthesis
3663,multi_test,4,Multi-Image Spans
9490,multi_test,3,Cross-Image Synthesis
9492,multi_test,3,Non-Span
9493,multi_test,3,Cross-Image Synthesis
9494,multi_test,3,Multi-Image Spans
9491,multi_test,3,Cross-Image Synthesis
9498,multi_test,3,Multi-Image Spans
9496,multi_test,3,Non-Span
9497,multi_test,3,Cross-Image Synthesis
9487,multi_test,3,Non-Span
9488,multi_test,3,Multi-Image Spans
9489,multi_test,3,Multi-Image Spans
2253,multi_test,2,Multi-Image Spans
2255,multi_test,2,Cross-Image Synthesis
2256,multi_test,2,Non-Span
466,multi_test,2,Multi-Image Spans
467,multi_test,2,Multi-Image Spans
8291,multi_test,2,Multi-Image Spans
8292,multi_test,2,Multi-Image Spans
8293,multi_test,2,Non-Span
8294,multi_test,2,Non-Span
8295,multi_test,2,Cross-Image Synthesis
8220,multi_test,2,Cross-Image Synthesis
3741,multi_test,2,Multi-Image Spans
3742,multi_test,2,Non-Span
3743,multi_test,2,Multi-Image Spans
7445,multi_test,3,Non-Span
7446,multi_test,3,Non-Span
2166,multi_test,2,Multi-Image Spans
2168,multi_test,2,Multi-Image Spans
6223,multi_test,2,Non-Span
6224,multi_test,2,Multi-Image Spans
6225,multi_test,2,Cross-Image Synthesis
6226,multi_test,2,Cross-Image Synthesis
7478,multi_test,3,Multi-Image Spans
6956,multi_test,2,Multi-Image Spans
6957,multi_test,2,Non-Span
2801,multi_test,3,Cross-Image Synthesis
2803,multi_test,3,Multi-Image Spans
4362,multi_test,2,Cross-Image Synthesis
4363,multi_test,2,Non-Span
4364,multi_test,2,Cross-Image Synthesis
4365,multi_test,2,Multi-Image Spans
5232,multi_test,2,Multi-Image Spans
1687,multi_test,4,Multi-Image Spans
1688,multi_test,4,Non-Span
1689,multi_test,4,Cross-Image Synthesis
1690,multi_test,4,Non-Span
9545,multi_test,3,Cross-Image Synthesis
9546,multi_test,3,Non-Span
9547,multi_test,3,Cross-Image Synthesis
9548,multi_test,3,Multi-Image Spans
9544,multi_test,3,Non-Span
7883,multi_test,2,Multi-Image Spans
7884,multi_test,2,Multi-Image Spans
5990,multi_test,3,Non-Span
5991,multi_test,3,Non-Span
5992,multi_test,3,Cross-Image Synthesis
5993,multi_test,3,Multi-Image Spans
1755,multi_test,2,Non-Span
1757,multi_test,2,Multi-Image Spans
6918,multi_test,2,Non-Span
6919,multi_test,2,Multi-Image Spans
6705,multi_test,3,Multi-Image Spans
795,multi_test,3,Multi-Image Spans
796,multi_test,3,Multi-Image Spans
797,multi_test,3,Multi-Image Spans
798,multi_test,3,Multi-Image Spans
799,multi_test,3,Multi-Image Spans
790,multi_test,3,Cross-Image Synthesis
791,multi_test,3,Multi-Image Spans
792,multi_test,3,Cross-Image Synthesis
793,multi_test,3,Multi-Image Spans
7039,multi_test,3,Multi-Image Spans
7040,multi_test,3,Multi-Image Spans
7041,multi_test,3,Multi-Image Spans
7043,multi_test,3,Multi-Image Spans
7430,multi_test,2,Cross-Image Synthesis
7431,multi_test,2,Multi-Image Spans
7432,multi_test,2,Multi-Image Spans
7591,multi_test,3,Non-Span
7592,multi_test,3,Multi-Image Spans
7593,multi_test,3,Cross-Image Synthesis
2754,multi_test,3,Multi-Image Spans
2755,multi_test,3,Cross-Image Synthesis
2756,multi_test,3,Non-Span
2757,multi_test,3,Cross-Image Synthesis
2758,multi_test,3,Multi-Image Spans
2759,multi_test,3,Multi-Image Spans
7319,multi_test,2,Multi-Image Spans
7320,multi_test,2,Multi-Image Spans
7321,multi_test,2,Non-Span
7315,multi_test,2,Non-Span
7316,multi_test,2,Multi-Image Spans
7317,multi_test,2,Multi-Image Spans
