question_id,split_name,task_family,tokenization_flags,flag_count
4971,multi_train,multi,date_time_currency;slash_form,2
1092,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,6
5552,multi_train,multi,date_time_currency;slash_form,2
5554,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
5555,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
4774,multi_train,multi,multi_span_delimiter,1
4449,multi_train,multi,date_time_currency;slash_form,2
4450,multi_train,multi,multi_span_delimiter,1
4452,multi_train,multi,date_time_currency;slash_form,2
4443,multi_train,multi,multi_span_delimiter,1
4444,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
4445,multi_train,multi,none,1
4446,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
1272,multi_train,multi,abbreviation;multi_span_delimiter,2
1273,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact,3
3979,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
3980,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
3981,multi_train,multi,date_time_currency;slash_form,2
256,multi_train,multi,hyphen_form,1
257,multi_train,multi,hyphen_form;multi_span_delimiter,2
258,multi_train,multi,none,1
259,multi_train,multi,hyphen_form;multi_span_delimiter,2
6424,multi_train,multi,none,1
6425,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter,3
8716,multi_train,multi,date_time_currency;slash_form,2
8717,multi_train,multi,date_time_currency;slash_form,2
8719,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
8720,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8721,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8722,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
8723,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
8724,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
6659,multi_train,multi,none,1
6661,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
6663,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
4060,multi_train,multi,none,1
1525,multi_train,multi,none,1
1526,multi_train,multi,abbreviation;multi_span_delimiter,2
1264,multi_train,multi,multi_span_delimiter,1
1265,multi_train,multi,multi_span_delimiter,1
8,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,5
9,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
10,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
11,multi_train,multi,date_time_currency;slash_form,2
1536,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact,3
1537,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact;slash_form,4
1538,multi_train,multi,none,1
6378,multi_train,multi,none,1
6379,multi_train,multi,multi_span_delimiter,1
6380,multi_train,multi,none,1
6381,multi_train,multi,date_time_currency;slash_form,2
3307,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
3308,multi_train,multi,abbreviation;date_time_currency;slash_form,3
3309,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
3314,multi_train,multi,none,1
3315,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
3310,multi_train,multi,abbreviation;date_time_currency,2
3311,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
3312,multi_train,multi,abbreviation;date_time_currency,2
3313,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
3987,multi_train,multi,abbreviation,1
3990,multi_train,multi,multi_span_delimiter,1
3991,multi_train,multi,multi_span_delimiter,1
6131,multi_train,multi,multi_span_delimiter,1
6132,multi_train,multi,abbreviation;hyphen_form;slash_form,3
7312,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
7313,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,6
7310,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
7311,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
7303,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
7306,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter,3
7307,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
165,multi_train,multi,abbreviation;multi_span_delimiter,2
167,multi_train,multi,abbreviation;multi_span_delimiter,2
168,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,5
8989,multi_train,multi,multi_span_delimiter,1
8986,multi_train,multi,multi_span_delimiter,1
8987,multi_train,multi,none,1
278,multi_train,multi,none,1
279,multi_train,multi,multi_span_delimiter,1
280,multi_train,multi,multi_span_delimiter,1
281,multi_train,multi,multi_span_delimiter,1
282,multi_train,multi,hyphen_form,1
2914,multi_train,multi,abbreviation,1
2915,multi_train,multi,abbreviation,1
2906,multi_train,multi,abbreviation;multi_span_delimiter,2
2909,multi_train,multi,none,1
2911,multi_train,multi,abbreviation;multi_span_delimiter,2
2913,multi_train,multi,abbreviation;multi_span_delimiter;slash_form,3
956,multi_train,multi,multi_span_delimiter;slash_form,2
960,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
961,multi_train,multi,multi_span_delimiter;numeric_unit_compact;slash_form,3
7379,multi_train,multi,hyphen_form;multi_span_delimiter;numeric_unit_compact,3
7380,multi_train,multi,hyphen_form;multi_span_delimiter;numeric_unit_compact,3
7381,multi_train,multi,hyphen_form,1
7382,multi_train,multi,hyphen_form,1
877,multi_train,multi,none,1
878,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
880,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
308,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
309,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
310,multi_train,multi,abbreviation;hyphen_form,2
6556,multi_train,multi,multi_span_delimiter,1
8255,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
1161,multi_train,multi,hyphen_form;multi_span_delimiter,2
3621,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
3622,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact,3
3612,multi_train,multi,abbreviation;date_time_currency,2
3613,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact,4
3614,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact,4
3615,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
3616,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter;numeric_unit_compact,4
3618,multi_train,multi,hyphen_form;multi_span_delimiter;numeric_unit_compact,3
7098,multi_train,multi,multi_span_delimiter,1
7099,multi_train,multi,none,1
7094,multi_train,multi,none,1
7095,multi_train,multi,multi_span_delimiter,1
7096,multi_train,multi,hyphen_form;multi_span_delimiter,2
7097,multi_train,multi,date_time_currency;slash_form,2
7092,multi_train,multi,none,1
7093,multi_train,multi,multi_span_delimiter,1
8288,multi_train,multi,abbreviation;hyphen_form,2
8290,multi_train,multi,abbreviation;multi_span_delimiter,2
401,multi_train,multi,abbreviation;hyphen_form,2
402,multi_train,multi,abbreviation;hyphen_form,2
4254,multi_train,multi,hyphen_form,1
4255,multi_train,multi,hyphen_form;multi_span_delimiter,2
4256,multi_train,multi,multi_span_delimiter,1
4257,multi_train,multi,date_time_currency;hyphen_form;slash_form,3
5334,multi_train,multi,abbreviation,1
5335,multi_train,multi,abbreviation;multi_span_delimiter;slash_form,3
5336,multi_train,multi,abbreviation;slash_form,2
5337,multi_train,multi,none,1
9471,multi_train,multi,date_time_currency;slash_form,2
9472,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
9473,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
9475,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
9484,multi_train,multi,date_time_currency;slash_form,2
9485,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
9483,multi_train,multi,date_time_currency;slash_form,2
9486,multi_train,multi,date_time_currency;slash_form,2
9477,multi_train,multi,none,1
9478,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
9479,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
9480,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
6375,multi_train,multi,multi_span_delimiter,1
6376,multi_train,multi,abbreviation;multi_span_delimiter,2
6377,multi_train,multi,multi_span_delimiter,1
3083,multi_train,multi,date_time_currency;hyphen_form,2
3084,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter,3
3085,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter,3
3086,multi_train,multi,hyphen_form,1
3076,multi_train,multi,hyphen_form,1
3077,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
3078,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter,3
3079,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter,3
3080,multi_train,multi,hyphen_form;multi_span_delimiter,2
3081,multi_train,multi,hyphen_form;multi_span_delimiter,2
3082,multi_train,multi,hyphen_form,1
6618,multi_train,multi,multi_span_delimiter,1
2126,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact;slash_form,4
2127,multi_train,multi,abbreviation;slash_form,2
2129,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact;slash_form,4
2130,multi_train,multi,abbreviation;multi_span_delimiter;numeric_unit_compact;slash_form,4
3245,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
3246,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;slash_form,4
3236,multi_train,multi,date_time_currency;multi_span_delimiter,2
3239,multi_train,multi,abbreviation;date_time_currency,2
1569,multi_train,multi,multi_span_delimiter,1
2177,multi_train,multi,none,1
2179,multi_train,multi,date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact,4
2180,multi_train,multi,abbreviation,1
5356,multi_train,multi,multi_span_delimiter,1
5357,multi_train,multi,none,1
5358,multi_train,multi,multi_span_delimiter,1
5359,multi_train,multi,multi_span_delimiter,1
5360,multi_train,multi,none,1
6600,multi_train,multi,date_time_currency;slash_form,2
6601,multi_train,multi,multi_span_delimiter,1
6603,multi_train,multi,abbreviation;hyphen_form;multi_span_delimiter;slash_form,4
2671,multi_train,multi,none,1
2663,multi_train,multi,multi_span_delimiter;numeric_unit_compact,2
2665,multi_train,multi,hyphen_form;multi_span_delimiter;numeric_unit_compact,3
2667,multi_train,multi,hyphen_form;multi_span_delimiter;numeric_unit_compact,3
2668,multi_train,multi,abbreviation;hyphen_form,2
4426,multi_train,multi,multi_span_delimiter,1
4427,multi_train,multi,none,1
1238,multi_train,multi,none,1
1241,multi_train,multi,multi_span_delimiter,1
1242,multi_train,multi,none,1
6533,multi_train,multi,multi_span_delimiter;slash_form,2
6535,multi_train,multi,none,1
4471,multi_train,multi,multi_span_delimiter,1
4472,multi_train,multi,multi_span_delimiter,1
4473,multi_train,multi,none,1
4474,multi_train,multi,multi_span_delimiter,1
5245,multi_train,multi,slash_form,1
5246,multi_train,multi,none,1
3400,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,5
3401,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3402,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3403,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3404,multi_train,multi,abbreviation;date_time_currency;slash_form,3
2052,multi_train,multi,multi_span_delimiter;numeric_unit_compact;slash_form,3
4381,multi_train,multi,none,1
4382,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
4383,multi_train,multi,none,1
8146,multi_train,multi,date_time_currency;slash_form,2
8147,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,6
8148,multi_train,multi,date_time_currency;slash_form,2
8149,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
504,multi_train,multi,abbreviation,1
505,multi_train,multi,multi_span_delimiter,1
506,multi_train,multi,abbreviation;hyphen_form,2
507,multi_train,multi,abbreviation;hyphen_form,2
508,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
509,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
510,multi_train,multi,abbreviation;hyphen_form,2
1352,multi_train,multi,abbreviation;multi_span_delimiter,2
5426,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
5428,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
1599,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter,3
1600,multi_train,multi,none,1
3006,multi_train,multi,abbreviation;date_time_currency;slash_form,3
3007,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3010,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3011,multi_train,multi,abbreviation;date_time_currency;slash_form,3
3012,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3013,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
3002,multi_train,multi,abbreviation;date_time_currency;slash_form,3
3003,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
4557,multi_train,multi,multi_span_delimiter,1
4558,multi_train,multi,abbreviation;date_time_currency;multi_span_delimiter;slash_form,4
4559,multi_train,multi,none,1
846,multi_train,multi,abbreviation;multi_span_delimiter,2
5592,multi_train,multi,none,1
5593,multi_train,multi,date_time_currency;multi_span_delimiter,2
5594,multi_train,multi,multi_span_delimiter,1
9421,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
9422,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
9423,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
9424,multi_train,multi,date_time_currency;slash_form,2
9425,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
7679,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
7680,multi_train,multi,multi_span_delimiter,1
7681,multi_train,multi,none,1
7682,multi_train,multi,none,1
7683,multi_train,multi,multi_span_delimiter,1
8577,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;slash_form,5
8578,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8579,multi_train,multi,abbreviation;date_time_currency;hyphen_form;slash_form,4
8580,multi_train,multi,abbreviation;hyphen_form,2
8581,multi_train,multi,date_time_currency;multi_span_delimiter;slash_form,3
8582,multi_train,multi,date_time_currency;multi_span_delimiter;numeric_unit_compact;slash_form,4
8583,multi_train,multi,abbreviation;date_time_currency;hyphen_form;multi_span_delimiter;numeric_unit_compact;slash_form,6
