question_id,split_name,task_family,answer_tokens,short_answer_le_3_tokens
5426,multi_train,multi,2,True
5428,multi_train,multi,12,False
1599,multi_train,multi,6,False
1600,multi_train,multi,1,True
3006,multi_train,multi,1,True
3007,multi_train,multi,2,True
3010,multi_train,multi,2,True
3011,multi_train,multi,1,True
3012,multi_train,multi,3,True
3013,multi_train,multi,3,True
3002,multi_train,multi,1,True
3003,multi_train,multi,2,True
4557,multi_train,multi,4,False
4558,multi_train,multi,87,False
4559,multi_train,multi,1,True
846,multi_train,multi,2,True
5592,multi_train,multi,1,True
5593,multi_train,multi,5,False
5594,multi_train,multi,6,False
9421,multi_train,multi,2,True
9422,multi_train,multi,2,True
9423,multi_train,multi,2,True
9424,multi_train,multi,1,True
9425,multi_train,multi,4,False
7679,multi_train,multi,2,True
7680,multi_train,multi,2,True
7681,multi_train,multi,1,True
7682,multi_train,multi,1,True
7683,multi_train,multi,2,True
8577,multi_train,multi,3,True
8578,multi_train,multi,4,False
8579,multi_train,multi,1,True
8580,multi_train,multi,1,True
8581,multi_train,multi,2,True
8582,multi_train,multi,2,True
8583,multi_train,multi,2,True
8584,multi_train,multi,1,True
8574,multi_train,multi,4,False
8575,multi_train,multi,1,True
8576,multi_train,multi,2,True
3137,multi_train,multi,1,True
3138,multi_train,multi,7,False
276,multi_train,multi,1,True
277,multi_train,multi,11,False
2391,multi_train,multi,3,True
2392,multi_train,multi,1,True
2003,multi_train,multi,3,True
2004,multi_train,multi,2,True
2005,multi_train,multi,1,True
211,multi_train,multi,15,False
7695,multi_train,multi,2,True
7696,multi_train,multi,1,True
7697,multi_train,multi,1,True
8238,multi_train,multi,21,False
7594,multi_train,multi,2,True
7595,multi_train,multi,1,True
7596,multi_train,multi,3,True
7597,multi_train,multi,1,True
5652,multi_train,multi,6,False
5653,multi_train,multi,1,True
5654,multi_train,multi,21,False
6220,multi_train,multi,1,True
6221,multi_train,multi,12,False
1012,multi_train,multi,2,True
5635,multi_train,multi,2,True
5636,multi_train,multi,1,True
5637,multi_train,multi,4,False
5638,multi_train,multi,2,True
5639,multi_train,multi,1,True
5980,multi_train,multi,7,False
5982,multi_train,multi,7,False
5983,multi_train,multi,1,True
5984,multi_train,multi,7,False
5987,multi_train,multi,1,True
5988,multi_train,multi,1,True
5989,multi_train,multi,2,True
5975,multi_train,multi,1,True
5978,multi_train,multi,1,True
8083,multi_train,multi,12,False
8085,multi_train,multi,5,False
8086,multi_train,multi,5,False
6210,multi_train,multi,2,True
6211,multi_train,multi,1,True
6212,multi_train,multi,2,True
6213,multi_train,multi,2,True
6214,multi_train,multi,1,True
1505,multi_train,multi,2,True
6450,multi_train,multi,6,False
6451,multi_train,multi,2,True
6452,multi_train,multi,1,True
5524,multi_train,multi,8,False
5525,multi_train,multi,1,True
5526,multi_train,multi,3,True
419,multi_train,multi,1,True
420,multi_train,multi,2,True
421,multi_train,multi,1,True
8201,multi_train,multi,2,True
8202,multi_train,multi,2,True
8203,multi_train,multi,1,True
4335,multi_train,multi,12,False
4336,multi_train,multi,1,True
3694,multi_train,multi,6,False
3695,multi_train,multi,5,False
3696,multi_train,multi,4,False
3697,multi_train,multi,16,False
3698,multi_train,multi,1,True
4715,multi_train,multi,19,False
4716,multi_train,multi,23,False
4717,multi_train,multi,22,False
4718,multi_train,multi,27,False
9405,multi_train,multi,4,False
9406,multi_train,multi,1,True
9407,multi_train,multi,1,True
9408,multi_train,multi,2,True
9409,multi_train,multi,1,True
9400,multi_train,multi,2,True
9401,multi_train,multi,4,False
9402,multi_train,multi,1,True
9404,multi_train,multi,1,True
9403,multi_train,multi,2,True
9411,multi_train,multi,1,True
1539,multi_train,multi,1,True
1540,multi_train,multi,5,False
1541,multi_train,multi,2,True
1544,multi_train,multi,2,True
1542,multi_train,multi,1,True
4995,multi_train,multi,1,True
4996,multi_train,multi,14,False
4997,multi_train,multi,17,False
4998,multi_train,multi,7,False
4999,multi_train,multi,18,False
5000,multi_train,multi,10,False
5001,multi_train,multi,1,True
4991,multi_train,multi,1,True
4992,multi_train,multi,23,False
4993,multi_train,multi,24,False
4994,multi_train,multi,38,False
5859,multi_train,multi,3,True
5861,multi_train,multi,1,True
5862,multi_train,multi,1,True
5863,multi_train,multi,1,True
5865,multi_train,multi,1,True
5866,multi_train,multi,8,False
5867,multi_train,multi,8,False
5868,multi_train,multi,1,True
119,multi_train,multi,2,True
118,multi_train,multi,1,True
1456,multi_train,multi,1,True
1457,multi_train,multi,6,False
1459,multi_train,multi,1,True
604,multi_train,multi,6,False
605,multi_train,multi,15,False
606,multi_train,multi,7,False
607,multi_train,multi,5,False
608,multi_train,multi,1,True
610,multi_train,multi,5,False
613,multi_train,multi,4,False
9053,multi_train,multi,20,False
9047,multi_train,multi,7,False
9048,multi_train,multi,1,True
9049,multi_train,multi,17,False
9051,multi_train,multi,5,False
9052,multi_train,multi,10,False
9055,multi_train,multi,6,False
9056,multi_train,multi,10,False
7703,multi_train,multi,17,False
8777,multi_train,multi,2,True
8780,multi_train,multi,2,True
8781,multi_train,multi,2,True
8782,multi_train,multi,1,True
8787,multi_train,multi,2,True
8788,multi_train,multi,1,True
8789,multi_train,multi,2,True
8790,multi_train,multi,1,True
8792,multi_train,multi,2,True
8783,multi_train,multi,2,True
8785,multi_train,multi,2,True
8786,multi_train,multi,1,True
1590,multi_train,multi,1,True
1591,multi_train,multi,8,False
1592,multi_train,multi,2,True
988,multi_train,multi,2,True
1844,multi_train,multi,28,False
1845,multi_train,multi,33,False
1245,multi_train,multi,1,True
6882,multi_train,multi,2,True
7784,multi_train,multi,1,True
4638,multi_train,multi,9,False
5807,multi_train,multi,1,True
5800,multi_train,multi,9,False
5802,multi_train,multi,3,True
1497,multi_train,multi,6,False
1499,multi_train,multi,4,False
6001,multi_train,multi,3,True
6002,multi_train,multi,1,True
6010,multi_train,multi,5,False
6013,multi_train,multi,5,False
6006,multi_train,multi,2,True
6007,multi_train,multi,5,False
6008,multi_train,multi,3,True
2688,multi_train,multi,5,False
2689,multi_train,multi,2,True
2690,multi_train,multi,5,False
2684,multi_train,multi,2,True
2686,multi_train,multi,5,False
8932,multi_train,multi,1,True
8933,multi_train,multi,1,True
8934,multi_train,multi,2,True
8935,multi_train,multi,2,True
8928,multi_train,multi,1,True
8930,multi_train,multi,1,True
8923,multi_train,multi,1,True
8924,multi_train,multi,6,False
8925,multi_train,multi,6,False
8926,multi_train,multi,6,False
8927,multi_train,multi,2,True
3249,multi_train,multi,15,False
3250,multi_train,multi,8,False
3254,multi_train,multi,8,False
3258,multi_train,multi,43,False
3251,multi_train,multi,40,False
3253,multi_train,multi,6,False
8385,multi_train,multi,35,False
8387,multi_train,multi,10,False
8389,multi_train,multi,13,False
8390,multi_train,multi,11,False
8391,multi_train,multi,13,False
8393,multi_train,multi,1,True
8383,multi_train,multi,33,False
9385,multi_train,multi,2,True
9386,multi_train,multi,1,True
9387,multi_train,multi,2,True
9388,multi_train,multi,2,True
5414,multi_train,multi,1,True
5415,multi_train,multi,2,True
5416,multi_train,multi,1,True
6891,multi_train,multi,10,False
6892,multi_train,multi,29,False
6893,multi_train,multi,1,True
9449,multi_train,multi,2,True
9450,multi_train,multi,2,True
9438,multi_train,multi,1,True
9439,multi_train,multi,2,True
9440,multi_train,multi,2,True
9441,multi_train,multi,2,True
9442,multi_train,multi,2,True
9443,multi_train,multi,2,True
1063,multi_train,multi,3,True
6974,multi_train,multi,1,True
3992,multi_train,multi,2,True
3993,multi_train,multi,1,True
4374,multi_train,multi,5,False
8618,multi_train,multi,4,False
8619,multi_train,multi,2,True
8620,multi_train,multi,2,True
8621,multi_train,multi,1,True
8622,multi_train,multi,1,True
4287,multi_train,multi,22,False
4288,multi_train,multi,33,False
4290,multi_train,multi,2,True
4291,multi_train,multi,6,False
4292,multi_train,multi,1,True
4293,multi_train,multi,1,True
4294,multi_train,multi,6,False
4296,multi_train,multi,20,False
4297,multi_train,multi,34,False
511,multi_train,multi,4,False
512,multi_train,multi,3,True
513,multi_train,multi,2,True
514,multi_train,multi,1,True
515,multi_train,multi,8,False
7705,multi_train,multi,2,True
7706,multi_train,multi,1,True
7707,multi_train,multi,1,True
7708,multi_train,multi,1,True
7704,multi_train,multi,2,True
1066,multi_train,multi,2,True
1067,multi_train,multi,5,False
1068,multi_train,multi,5,False
1069,multi_train,multi,1,True
1070,multi_train,multi,1,True
1071,multi_train,multi,4,False
4129,multi_train,multi,4,False
4130,multi_train,multi,1,True
4131,multi_train,multi,8,False
4132,multi_train,multi,1,True
4133,multi_train,multi,6,False
538,multi_train,multi,1,True
539,multi_train,multi,2,True
540,multi_train,multi,3,True
541,multi_train,multi,7,False
534,multi_train,multi,5,False
535,multi_train,multi,2,True
536,multi_train,multi,1,True
537,multi_train,multi,1,True
531,multi_train,multi,1,True
532,multi_train,multi,2,True
533,multi_train,multi,5,False
529,multi_train,multi,1,True
530,multi_train,multi,1,True
6614,multi_train,multi,40,False
6615,multi_train,multi,29,False
6616,multi_train,multi,34,False
6617,multi_train,multi,34,False
8047,multi_train,multi,6,False
8048,multi_train,multi,3,True
8049,multi_train,multi,1,True
8050,multi_train,multi,6,False
8051,multi_train,multi,3,True
8052,multi_train,multi,1,True
9359,multi_train,multi,1,True
9360,multi_train,multi,2,True
9355,multi_train,multi,2,True
9356,multi_train,multi,1,True
9357,multi_train,multi,5,False
9358,multi_train,multi,2,True
9361,multi_train,multi,3,True
9363,multi_train,multi,2,True
5844,multi_train,multi,10,False
5846,multi_train,multi,1,True
5848,multi_train,multi,5,False
5835,multi_train,multi,2,True
5836,multi_train,multi,6,False
5837,multi_train,multi,5,False
5838,multi_train,multi,1,True
5839,multi_train,multi,1,True
5840,multi_train,multi,1,True
5842,multi_train,multi,14,False
2225,multi_train,multi,1,True
2226,multi_train,multi,1,True
2227,multi_train,multi,2,True
2228,multi_train,multi,3,True
6702,multi_train,multi,10,False
6703,multi_train,multi,1,True
6704,multi_train,multi,1,True
6288,multi_train,multi,9,False
5901,multi_train,multi,2,True
5904,multi_train,multi,1,True
5911,multi_train,multi,2,True
5912,multi_train,multi,1,True
5913,multi_train,multi,2,True
5907,multi_train,multi,14,False
5908,multi_train,multi,1,True
5909,multi_train,multi,1,True
9549,multi_train,multi,1,True
9550,multi_train,multi,2,True
9551,multi_train,multi,2,True
9552,multi_train,multi,1,True
9553,multi_train,multi,1,True
4304,multi_train,multi,3,True
8566,multi_train,multi,2,True
8568,multi_train,multi,1,True
8569,multi_train,multi,2,True
8570,multi_train,multi,1,True
8571,multi_train,multi,2,True
8572,multi_train,multi,1,True
8563,multi_train,multi,2,True
8565,multi_train,multi,1,True
1764,multi_train,multi,1,True
1765,multi_train,multi,3,True
1766,multi_train,multi,8,False
1767,multi_train,multi,9,False
9196,multi_train,multi,2,True
9197,multi_train,multi,32,False
9198,multi_train,multi,1,True
9199,multi_train,multi,4,False
8677,multi_train,multi,2,True
8678,multi_train,multi,1,True
8679,multi_train,multi,2,True
8680,multi_train,multi,1,True
8681,multi_train,multi,1,True
8682,multi_train,multi,1,True
8673,multi_train,multi,2,True
8674,multi_train,multi,1,True
8675,multi_train,multi,2,True
8676,multi_train,multi,2,True
6825,multi_train,multi,18,False
6826,multi_train,multi,1,True
6827,multi_train,multi,29,False
1874,multi_train,multi,1,True
1875,multi_train,multi,8,False
1876,multi_train,multi,3,True
1877,multi_train,multi,2,True
3175,multi_train,multi,1,True
3824,multi_train,multi,9,False
3825,multi_train,multi,6,False
3826,multi_train,multi,24,False
8138,multi_train,multi,1,True
8139,multi_train,multi,4,False
8140,multi_train,multi,3,True
8142,multi_train,multi,14,False
5347,multi_train,multi,10,False
5348,multi_train,multi,10,False
5350,multi_train,multi,4,False
5351,multi_train,multi,1,True
5352,multi_train,multi,5,False
4001,multi_train,multi,10,False
4003,multi_train,multi,1,True
2016,multi_train,multi,1,True
2017,multi_train,multi,4,False
2018,multi_train,multi,2,True
1211,multi_train,multi,3,True
1213,multi_train,multi,2,True
6361,multi_train,multi,6,False
6362,multi_train,multi,1,True
6363,multi_train,multi,26,False
380,multi_train,multi,3,True
381,multi_train,multi,2,True
382,multi_train,multi,1,True
823,multi_train,multi,3,True
825,multi_train,multi,2,True
822,multi_train,multi,4,False
819,multi_train,multi,20,False
820,multi_train,multi,29,False
815,multi_train,multi,1,True
816,multi_train,multi,2,True
817,multi_train,multi,4,False
818,multi_train,multi,2,True
4479,multi_train,multi,2,True
4480,multi_train,multi,1,True
4481,multi_train,multi,2,True
2198,multi_train,multi,6,False
2199,multi_train,multi,6,False
2200,multi_train,multi,6,False
2201,multi_train,multi,5,False
2202,multi_train,multi,1,True
2388,multi_train,multi,2,True
2389,multi_train,multi,2,True
2390,multi_train,multi,5,False
4077,multi_train,multi,2,True
4078,multi_train,multi,21,False
3729,multi_train,multi,1,True
3730,multi_train,multi,5,False
7842,multi_train,multi,29,False
6630,multi_train,multi,7,False
1304,multi_train,multi,4,False
1305,multi_train,multi,2,True
1308,multi_train,multi,4,False
5732,multi_train,multi,2,True
5733,multi_train,multi,2,True
5734,multi_train,multi,1,True
5735,multi_train,multi,6,False
5736,multi_train,multi,6,False
2931,multi_train,multi,1,True
2932,multi_train,multi,1,True
2934,multi_train,multi,4,False
7721,multi_train,multi,2,True
7722,multi_train,multi,1,True
7005,multi_train,multi,4,False
7006,multi_train,multi,1,True
7007,multi_train,multi,7,False
7008,multi_train,multi,4,False
4126,multi_train,multi,1,True
4127,multi_train,multi,2,True
4128,multi_train,multi,3,True
5580,multi_train,multi,26,False
320,multi_train,multi,3,True
321,multi_train,multi,1,True
322,multi_train,multi,4,False
323,multi_train,multi,4,False
1060,multi_train,multi,4,False
1062,multi_train,multi,2,True
2620,multi_train,multi,1,True
2621,multi_train,multi,1,True
2622,multi_train,multi,1,True
2623,multi_train,multi,2,True
2612,multi_train,multi,2,True
2613,multi_train,multi,2,True
2614,multi_train,multi,1,True
2615,multi_train,multi,2,True
2617,multi_train,multi,1,True
2618,multi_train,multi,1,True
2619,multi_train,multi,6,False
368,multi_train,multi,1,True
367,multi_train,multi,1,True
5727,multi_train,multi,3,True
5728,multi_train,multi,2,True
5729,multi_train,multi,6,False
5730,multi_train,multi,3,True
5731,multi_train,multi,1,True
5737,multi_train,multi,1,True
5738,multi_train,multi,2,True
5739,multi_train,multi,2,True
5740,multi_train,multi,2,True
5741,multi_train,multi,2,True
1465,multi_train,multi,4,False
5247,multi_train,multi,1,True
5248,multi_train,multi,2,True
5249,multi_train,multi,2,True
4042,multi_train,multi,15,False
4043,multi_train,multi,1,True
3321,multi_train,multi,2,True
3322,multi_train,multi,1,True
3323,multi_train,multi,3,True
3324,multi_train,multi,2,True
3326,multi_train,multi,3,True
3327,multi_train,multi,1,True
4867,multi_train,multi,1,True
4868,multi_train,multi,5,False
4869,multi_train,multi,2,True
1482,multi_train,multi,2,True
1483,multi_train,multi,2,True
1484,multi_train,multi,4,False
1485,multi_train,multi,2,True
1486,multi_train,multi,2,True
1749,multi_train,multi,3,True
1390,multi_train,multi,2,True
1392,multi_train,multi,8,False
1393,multi_train,multi,6,False
6721,multi_train,multi,2,True
6723,multi_train,multi,2,True
6724,multi_train,multi,1,True
1811,multi_train,multi,2,True
1812,multi_train,multi,15,False
1813,multi_train,multi,2,True
1814,multi_train,multi,2,True
1815,multi_train,multi,2,True
1816,multi_train,multi,1,True
8163,multi_train,multi,13,False
8164,multi_train,multi,1,True
6314,multi_train,multi,17,False
6315,multi_train,multi,13,False
8346,multi_train,multi,1,True
8347,multi_train,multi,1,True
8348,multi_train,multi,4,False
6819,multi_train,multi,2,True
6820,multi_train,multi,9,False
4729,multi_train,multi,7,False
4730,multi_train,multi,2,True
4731,multi_train,multi,7,False
4732,multi_train,multi,2,True
4733,multi_train,multi,1,True
5673,multi_train,multi,2,True
5674,multi_train,multi,2,True
5675,multi_train,multi,1,True
1217,multi_train,multi,2,True
1215,multi_train,multi,1,True
1216,multi_train,multi,1,True
1218,multi_train,multi,2,True
1728,multi_train,multi,3,True
1729,multi_train,multi,3,True
1730,multi_train,multi,52,False
7484,multi_train,multi,1,True
7485,multi_train,multi,2,True
7486,multi_train,multi,1,True
3869,multi_train,multi,4,False
