question_id,split_name,task_family,question_type,reasoning_mode
1533,multi_train,multi,how_many,reasoning
6116,multi_train,multi,compare,reasoning
1158,multi_train,multi,how_many,reasoning
1157,multi_train,multi,how_many,reasoning
1159,multi_train,multi,how_many,reasoning
5946,multi_train,multi,which,reasoning
5947,multi_train,multi,which,reasoning
5944,multi_train,multi,which,reasoning
5945,multi_train,multi,how_many,reasoning
8027,multi_train,multi,how_many,reasoning
1720,multi_train,multi,how_many,reasoning
1723,multi_train,multi,how_many,reasoning
1724,multi_train,multi,compare,reasoning
9142,multi_train,multi,compare,reasoning
9143,multi_train,multi,how_many,reasoning
9144,multi_train,multi,compare,reasoning
9146,multi_train,multi,compare,reasoning
9147,multi_train,multi,compare,reasoning
9148,multi_train,multi,how_many,reasoning
9149,multi_train,multi,how_many,reasoning
9150,multi_train,multi,how_many,reasoning
9140,multi_train,multi,how_many,reasoning
9141,multi_train,multi,how_many,reasoning
9139,multi_train,multi,compare,reasoning
6531,multi_train,multi,when,reasoning
6532,multi_train,multi,when,reasoning
3186,multi_train,multi,how_many,reasoning
3187,multi_train,multi,compare,reasoning
3190,multi_train,multi,how_many,reasoning
3191,multi_train,multi,compare,reasoning
3193,multi_train,multi,how_many,reasoning
3196,multi_train,multi,how_many,reasoning
3127,multi_train,multi,compare,reasoning
3128,multi_train,multi,how_many,reasoning
3129,multi_train,multi,how_many,reasoning
3130,multi_train,multi,how_many,reasoning
3124,multi_train,multi,how_many,reasoning
3120,multi_train,multi,how_many,reasoning
3123,multi_train,multi,how_many,reasoning
5222,multi_train,multi,how_many,reasoning
5223,multi_train,multi,how_many,reasoning
5224,multi_train,multi,how_many,reasoning
5225,multi_train,multi,how_many,reasoning
5226,multi_train,multi,how_many,reasoning
6645,multi_train,multi,how_many,reasoning
7894,multi_train,multi,compare,reasoning
7896,multi_train,multi,what,reasoning
849,multi_train,multi,how_many,reasoning
850,multi_train,multi,how_many,reasoning
851,multi_train,multi,how_many,reasoning
4298,multi_train,multi,how_many,reasoning
4299,multi_train,multi,how_many,reasoning
4300,multi_train,multi,how_many,reasoning
6829,multi_train,multi,what,reasoning
2787,multi_train,multi,how_many,reasoning
2788,multi_train,multi,compare,reasoning
2790,multi_train,multi,compare,reasoning
2791,multi_train,multi,how_many,reasoning
2792,multi_train,multi,compare,reasoning
2793,multi_train,multi,compare,reasoning
2782,multi_train,multi,compare,reasoning
2783,multi_train,multi,compare,reasoning
2785,multi_train,multi,compare,reasoning
2786,multi_train,multi,how_many,reasoning
4011,multi_train,multi,what,reasoning
4012,multi_train,multi,compare,reasoning
3848,multi_train,multi,what,reasoning
3849,multi_train,multi,compare,reasoning
3850,multi_train,multi,what,reasoning
3851,multi_train,multi,compare,reasoning
3855,multi_train,multi,what,reasoning
3845,multi_train,multi,what,reasoning
3847,multi_train,multi,what,reasoning
7544,multi_train,multi,how_many,reasoning
7545,multi_train,multi,compare,reasoning
7546,multi_train,multi,how_many,reasoning
3928,multi_train,multi,how_many,reasoning
3929,multi_train,multi,how_many,reasoning
8764,multi_train,multi,how_many,reasoning
8765,multi_train,multi,how_many,reasoning
8766,multi_train,multi,compare,reasoning
8761,multi_train,multi,compare,reasoning
8762,multi_train,multi,how_many,reasoning
8763,multi_train,multi,how_many,reasoning
8847,multi_train,multi,how_many,reasoning
8848,multi_train,multi,how_many,reasoning
8849,multi_train,multi,how_many,reasoning
8842,multi_train,multi,how_many,reasoning
8843,multi_train,multi,compare,reasoning
8844,multi_train,multi,how_many,reasoning
8845,multi_train,multi,compare,reasoning
5856,multi_train,multi,which,reasoning
5857,multi_train,multi,which,reasoning
5858,multi_train,multi,how_many,reasoning
4054,multi_train,multi,how_many,reasoning
4056,multi_train,multi,compare,reasoning
4057,multi_train,multi,compare,reasoning
8211,multi_train,multi,what,reasoning
8212,multi_train,multi,what,reasoning
8213,multi_train,multi,how_many,reasoning
5537,multi_train,multi,how_many,reasoning
5538,multi_train,multi,what,reasoning
5540,multi_train,multi,which,reasoning
4351,multi_train,multi,how_many,reasoning
4352,multi_train,multi,how_many,reasoning
1495,multi_train,multi,compare,reasoning
6708,multi_train,multi,how_many,reasoning
1631,multi_train,multi,how_many,reasoning
1632,multi_train,multi,how_many,reasoning
1633,multi_train,multi,compare,reasoning
1634,multi_train,multi,how_many,reasoning
1635,multi_train,multi,how_many,reasoning
1636,multi_train,multi,how_many,reasoning
1117,multi_train,multi,how_many,reasoning
1118,multi_train,multi,how_many,reasoning
1119,multi_train,multi,how_many,reasoning
7829,multi_train,multi,which,reasoning
7830,multi_train,multi,what,reasoning
7831,multi_train,multi,how_many,reasoning
7832,multi_train,multi,what,reasoning
7833,multi_train,multi,what,reasoning
1818,multi_train,multi,how_many,reasoning
1820,multi_train,multi,how_many,reasoning
1821,multi_train,multi,how_many,reasoning
6859,multi_train,multi,how_many,reasoning
6860,multi_train,multi,which,reasoning
6861,multi_train,multi,which,reasoning
1048,multi_train,multi,how_many,reasoning
5258,multi_train,multi,compare,reasoning
5259,multi_train,multi,what,reasoning
5260,multi_train,multi,what,reasoning
5261,multi_train,multi,compare,reasoning
5262,multi_train,multi,how_many,reasoning
3562,multi_train,multi,how_many,reasoning
3563,multi_train,multi,which,reasoning
3565,multi_train,multi,how_many,reasoning
4079,multi_train,multi,how_many,reasoning
6755,multi_train,multi,how_many,reasoning
6756,multi_train,multi,what,reasoning
9030,multi_train,multi,how_many,reasoning
9031,multi_train,multi,how_many,reasoning
9032,multi_train,multi,how_many,reasoning
9033,multi_train,multi,how_many,reasoning
9034,multi_train,multi,how_many,reasoning
9035,multi_train,multi,which,reasoning
9025,multi_train,multi,how_many,reasoning
9026,multi_train,multi,how_many,reasoning
9027,multi_train,multi,how_many,reasoning
9028,multi_train,multi,how_many,reasoning
9029,multi_train,multi,how_many,reasoning
2274,multi_train,multi,how_many,reasoning
2276,multi_train,multi,how_many,reasoning
2277,multi_train,multi,how_many,reasoning
2278,multi_train,multi,how_many,reasoning
2064,multi_train,multi,compare,reasoning
2065,multi_train,multi,compare,reasoning
2066,multi_train,multi,compare,reasoning
9015,multi_train,multi,how_many,reasoning
9017,multi_train,multi,how_many,reasoning
9018,multi_train,multi,when,reasoning
9019,multi_train,multi,when,reasoning
9011,multi_train,multi,what,reasoning
9014,multi_train,multi,what,reasoning
8066,multi_train,multi,which,reasoning
8067,multi_train,multi,which,reasoning
8068,multi_train,multi,how_many,reasoning
5707,multi_train,multi,how_many,reasoning
5708,multi_train,multi,which,reasoning
4521,multi_train,multi,compare,reasoning
4522,multi_train,multi,how_many,reasoning
3708,multi_train,multi,which,lookup
8654,multi_train,multi,how_many,reasoning
8655,multi_train,multi,compare,reasoning
8657,multi_train,multi,how_many,reasoning
4937,multi_train,multi,how_many,reasoning
4939,multi_train,multi,how_many,reasoning
4940,multi_train,multi,what,reasoning
4941,multi_train,multi,what,reasoning
4942,multi_train,multi,what,reasoning
4037,multi_train,multi,how_many,reasoning
4038,multi_train,multi,compare,reasoning
4039,multi_train,multi,compare,reasoning
4040,multi_train,multi,how_many,reasoning
4041,multi_train,multi,compare,reasoning
3670,multi_train,multi,what,reasoning
3671,multi_train,multi,what,reasoning
3672,multi_train,multi,which,reasoning
3036,multi_train,multi,how_many,reasoning
3039,multi_train,multi,compare,reasoning
3041,multi_train,multi,compare,reasoning
3028,multi_train,multi,how_many,reasoning
3029,multi_train,multi,compare,reasoning
3031,multi_train,multi,how_many,reasoning
3033,multi_train,multi,how_many,reasoning
3034,multi_train,multi,compare,reasoning
3035,multi_train,multi,compare,reasoning
6729,multi_train,multi,how_many,reasoning
6732,multi_train,multi,how_many,reasoning
6733,multi_train,multi,how_many,reasoning
1858,multi_train,multi,how_many,reasoning
1859,multi_train,multi,compare,reasoning
1860,multi_train,multi,compare,reasoning
1861,multi_train,multi,how_many,reasoning
7765,multi_train,multi,compare,reasoning
4750,multi_train,multi,which,reasoning
4751,multi_train,multi,compare,reasoning
4752,multi_train,multi,how_many,reasoning
9079,multi_train,multi,how_many,reasoning
9080,multi_train,multi,how_many,reasoning
9081,multi_train,multi,how_many,reasoning
9082,multi_train,multi,compare,reasoning
9083,multi_train,multi,how_many,reasoning
9084,multi_train,multi,how_many,reasoning
9085,multi_train,multi,how_many,reasoning
9087,multi_train,multi,how_many,reasoning
9088,multi_train,multi,how_many,reasoning
9089,multi_train,multi,how_many,reasoning
9090,multi_train,multi,how_many,reasoning
9091,multi_train,multi,how_many,reasoning
1135,multi_train,multi,how_many,reasoning
1137,multi_train,multi,how_many,reasoning
1138,multi_train,multi,how_many,reasoning
6133,multi_train,multi,how_many,reasoning
6134,multi_train,multi,compare,reasoning
3964,multi_train,multi,compare,reasoning
3966,multi_train,multi,what,reasoning
3967,multi_train,multi,compare,reasoning
8153,multi_train,multi,how_many,reasoning
8154,multi_train,multi,how_many,reasoning
8155,multi_train,multi,compare,reasoning
4777,multi_train,multi,compare,reasoning
4778,multi_train,multi,how_many,reasoning
4779,multi_train,multi,how_many,reasoning
6284,multi_train,multi,how_many,reasoning
6285,multi_train,multi,how_many,reasoning
6286,multi_train,multi,how_many,reasoning
6329,multi_train,multi,what,reasoning
6330,multi_train,multi,how_many,reasoning
6331,multi_train,multi,what,reasoning
1180,multi_train,multi,what,reasoning
3920,multi_train,multi,what,reasoning
2336,multi_train,multi,which,reasoning
2337,multi_train,multi,compare,reasoning
7500,multi_train,multi,compare,reasoning
7501,multi_train,multi,how_many,reasoning
7502,multi_train,multi,how_many,reasoning
6737,multi_train,multi,which,reasoning
6738,multi_train,multi,which,reasoning
2020,multi_train,multi,how_many,reasoning
2021,multi_train,multi,how_many,reasoning
903,multi_train,multi,what,reasoning
905,multi_train,multi,how_many,reasoning
906,multi_train,multi,how_many,reasoning
5687,multi_train,multi,what,reasoning
1967,multi_train,multi,how_many,reasoning
1968,multi_train,multi,compare,reasoning
6109,multi_train,multi,how_many,reasoning
6110,multi_train,multi,how_many,reasoning
6111,multi_train,multi,how_many,reasoning
5071,multi_train,multi,how_many,reasoning
5072,multi_train,multi,how_many,reasoning
5074,multi_train,multi,how_many,reasoning
7496,multi_train,multi,how_many,reasoning
7497,multi_train,multi,compare,reasoning
7499,multi_train,multi,how_many,reasoning
6296,multi_train,multi,how_many,reasoning
6297,multi_train,multi,how_many,reasoning
6298,multi_train,multi,how_many,reasoning
3198,multi_train,multi,how_many,reasoning
3199,multi_train,multi,how_many,reasoning
3200,multi_train,multi,how_many,reasoning
1806,multi_train,multi,how_many,reasoning
5384,multi_train,multi,when,reasoning
5386,multi_train,multi,which,reasoning
3884,multi_train,multi,what,reasoning
3885,multi_train,multi,what,reasoning
3886,multi_train,multi,which,reasoning
3887,multi_train,multi,what,reasoning
3888,multi_train,multi,what,reasoning
3881,multi_train,multi,how_many,reasoning
3883,multi_train,multi,what,reasoning
3877,multi_train,multi,what,reasoning
3879,multi_train,multi,compare,reasoning
6302,multi_train,multi,how_many,reasoning
1109,multi_train,multi,how_many,reasoning
1112,multi_train,multi,which,reasoning
1113,multi_train,multi,how_many,reasoning
8135,multi_train,multi,what,reasoning
8136,multi_train,multi,how_many,reasoning
8137,multi_train,multi,compare,reasoning
5479,multi_train,multi,compare,reasoning
4094,multi_train,multi,how_many,reasoning
4095,multi_train,multi,how_many,reasoning
4096,multi_train,multi,compare,reasoning
4097,multi_train,multi,compare,reasoning
4107,multi_train,multi,how_many,reasoning
4109,multi_train,multi,compare,reasoning
4111,multi_train,multi,compare,reasoning
9297,multi_train,multi,how_many,reasoning
9298,multi_train,multi,compare,reasoning
9299,multi_train,multi,how_many,reasoning
9300,multi_train,multi,how_many,reasoning
9301,multi_train,multi,how_many,reasoning
9302,multi_train,multi,how_many,reasoning
9303,multi_train,multi,compare,reasoning
9304,multi_train,multi,how_many,reasoning
1397,multi_train,multi,how_many,reasoning
1399,multi_train,multi,how_many,reasoning
2476,multi_train,multi,how_many,reasoning
2477,multi_train,multi,how_many,reasoning
2478,multi_train,multi,compare,reasoning
2479,multi_train,multi,which,reasoning
2480,multi_train,multi,what,reasoning
6316,multi_train,multi,what,reasoning
6318,multi_train,multi,what,reasoning
7898,multi_train,multi,how_many,reasoning
7900,multi_train,multi,compare,reasoning
4510,multi_train,multi,compare,reasoning
4511,multi_train,multi,compare,reasoning
4512,multi_train,multi,how_many,reasoning
4513,multi_train,multi,how_many,reasoning
4514,multi_train,multi,how_many,reasoning
8909,multi_train,multi,what,reasoning
8912,multi_train,multi,what,reasoning
8913,multi_train,multi,what,reasoning
8039,multi_train,multi,compare,reasoning
8041,multi_train,multi,compare,reasoning
8043,multi_train,multi,compare,reasoning
8045,multi_train,multi,compare,reasoning
8046,multi_train,multi,what,reasoning
1792,multi_train,multi,compare,reasoning
1793,multi_train,multi,compare,reasoning
1794,multi_train,multi,how_many,reasoning
1795,multi_train,multi,how_many,reasoning
1797,multi_train,multi,how_many,reasoning
6970,multi_train,multi,how_many,reasoning
6971,multi_train,multi,how_many,reasoning
6972,multi_train,multi,how_many,reasoning
6973,multi_train,multi,how_many,reasoning
1292,multi_train,multi,how_many,reasoning
1294,multi_train,multi,compare,reasoning
1295,multi_train,multi,compare,reasoning
1969,multi_train,multi,compare,reasoning
1970,multi_train,multi,how_many,reasoning
1971,multi_train,multi,compare,reasoning
1972,multi_train,multi,how_many,reasoning
4136,multi_train,multi,compare,reasoning
1412,multi_train,multi,how_many,reasoning
1413,multi_train,multi,what,reasoning
1414,multi_train,multi,what,reasoning
1415,multi_train,multi,which,reasoning
1417,multi_train,multi,what,reasoning
1154,multi_train,multi,which,reasoning
1155,multi_train,multi,how_many,reasoning
1156,multi_train,multi,how_many,reasoning
3051,multi_train,multi,how_many,reasoning
3056,multi_train,multi,which,reasoning
3043,multi_train,multi,how_many,reasoning
3044,multi_train,multi,how_many,reasoning
3045,multi_train,multi,how_many,reasoning
3046,multi_train,multi,how_many,reasoning
3047,multi_train,multi,compare,reasoning
3048,multi_train,multi,which,reasoning
3049,multi_train,multi,how_many,reasoning
3050,multi_train,multi,how_many,reasoning
9225,multi_train,multi,how_many,reasoning
9226,multi_train,multi,list,reasoning
9227,multi_train,multi,list,reasoning
9219,multi_train,multi,how_many,reasoning
9220,multi_train,multi,compare,reasoning
9222,multi_train,multi,how_many,reasoning
9224,multi_train,multi,how_many,reasoning
4492,multi_train,multi,how_many,reasoning
4493,multi_train,multi,how_many,reasoning
5760,multi_train,multi,which,reasoning
